dataset_index,image_id,distortion_type,severity_level,parameter_value,snr_db,class_name,true_positives,false_positives,false_negatives,num_predictions,num_ground_truth_objects
859,2009_003736,jpeg_compression,severe,5.0,19.267742566792204,person,0,0,1,0,1
859,2009_003736,low_light,mild,0.6,7.911769986721189,person,1,0,0,1,1
859,2009_003736,low_light,medium,0.35,3.704717787634862,person,1,0,0,1,1
859,2009_003736,low_light,severe,0.15,1.3834841702486234,person,1,0,0,1,1
860,2009_003757,gaussian_noise,mild,10.0,22.661770917614543,bus,3,1,4,4,7
860,2009_003757,gaussian_noise,medium,25.0,14.964006135318858,bus,3,0,4,3,7
860,2009_003757,gaussian_noise,severe,50.0,9.634723728398363,bus,0,0,7,0,7
860,2009_003757,jpeg_compression,mild,50.0,21.436030736881733,bus,3,1,4,4,7
860,2009_003757,jpeg_compression,mild,50.0,21.436030736881733,person,0,1,0,1,0
860,2009_003757,jpeg_compression,medium,20.0,18.590354886112785,bus,3,1,4,4,7
860,2009_003757,jpeg_compression,severe,5.0,15.194027697010373,bus,3,0,4,3,7
860,2009_003757,low_light,mild,0.6,7.904348973586165,bus,3,1,4,4,7
860,2009_003757,low_light,medium,0.35,3.701653551566209,bus,3,1,4,4,7
860,2009_003757,low_light,severe,0.15,1.3810922046853005,bus,3,1,4,4,7
903,2009_004446,gaussian_noise,mild,10.0,24.43757264512707,aeroplane,3,3,1,6,4
903,2009_004446,gaussian_noise,mild,10.0,24.43757264512707,person,0,0,1,0,1
903,2009_004446,gaussian_noise,medium,25.0,16.70842157462812,aeroplane,2,4,2,6,4
903,2009_004446,gaussian_noise,medium,25.0,16.70842157462812,person,0,0,1,0,1
903,2009_004446,gaussian_noise,severe,50.0,11.184258650653984,aeroplane,0,0,4,0,4
903,2009_004446,gaussian_noise,severe,50.0,11.184258650653984,person,0,0,1,0,1
903,2009_004446,jpeg_compression,mild,50.0,24.632000018812295,aeroplane,3,1,1,4,4
903,2009_004446,jpeg_compression,mild,50.0,24.632000018812295,person,0,0,1,0,1
903,2009_004446,jpeg_compression,medium,20.0,21.600539307948523,aeroplane,3,0,1,3,4
903,2009_004446,jpeg_compression,medium,20.0,21.600539307948523,person,0,0,1,0,1
903,2009_004446,jpeg_compression,severe,5.0,17.605862348628097,aeroplane,1,2,3,3,4
903,2009_004446,jpeg_compression,severe,5.0,17.605862348628097,car,0,1,0,1,0
903,2009_004446,jpeg_compression,severe,5.0,17.605862348628097,person,0,0,1,0,1
903,2009_004446,low_light,mild,0.6,7.910698279749525,aeroplane,3,0,1,3,4
903,2009_004446,low_light,mild,0.6,7.910698279749525,person,0,1,1,1,1
903,2009_004446,low_light,medium,0.35,3.706352683653456,aeroplane,3,0,1,3,4
903,2009_004446,low_light,medium,0.35,3.706352683653456,person,0,0,1,0,1
903,2009_004446,low_light,severe,0.15,1.384609643076863,aeroplane,3,0,1,3,4
903,2009_004446,low_light,severe,0.15,1.384609643076863,person,0,0,1,0,1
908,2009_004561,gaussian_noise,mild,10.0,22.48556496059823,bicycle,1,0,0,1,1
908,2009_004561,gaussian_noise,mild,10.0,22.48556496059823,bottle,0,1,0,1,0
908,2009_004561,gaussian_noise,mild,10.0,22.48556496059823,chair,1,0,0,1,1
908,2009_004561,gaussian_noise,medium,25.0,14.634457377347488,bicycle,1,0,0,1,1
908,2009_004561,gaussian_noise,medium,25.0,14.634457377347488,chair,1,0,0,1,1
908,2009_004561,gaussian_noise,severe,50.0,8.979501777117825,bicycle,1,0,0,1,1
908,2009_004561,gaussian_noise,severe,50.0,8.979501777117825,chair,0,0,1,0,1
908,2009_004561,jpeg_compression,mild,50.0,27.118406661353568,bicycle,1,0,0,1,1
908,2009_004561,jpeg_compression,mild,50.0,27.118406661353568,chair,1,0,0,1,1
908,2009_004561,jpeg_compression,medium,20.0,23.926831899643346,bicycle,1,0,0,1,1
908,2009_004561,jpeg_compression,medium,20.0,23.926831899643346,chair,1,0,0,1,1
908,2009_004561,jpeg_compression,severe,5.0,19.22801596661359,bicycle,1,0,0,1,1
908,2009_004561,jpeg_compression,severe,5.0,19.22801596661359,chair,0,1,1,1,1
908,2009_004561,low_light,mild,0.6,7.898453530274539,bicycle,1,0,0,1,1
908,2009_004561,low_light,mild,0.6,7.898453530274539,chair,1,0,0,1,1
908,2009_004561,low_light,medium,0.35,3.697749937770661,bicycle,1,0,0,1,1
908,2009_004561,low_light,medium,0.35,3.697749937770661,bottle,0,1,0,1,0
908,2009_004561,low_light,medium,0.35,3.697749937770661,chair,1,0,0,1,1
908,2009_004561,low_light,severe,0.15,1.377965346373613,bicycle,1,0,0,1,1
908,2009_004561,low_light,severe,0.15,1.377965346373613,chair,1,0,0,1,1
926,2009_004980,gaussian_noise,mild,10.0,21.99534447050751,aeroplane,1,0,0,1,1
926,2009_004980,gaussian_noise,medium,25.0,14.10247015944024,aeroplane,1,0,0,1,1
926,2009_004980,gaussian_noise,severe,50.0,8.278114375056907,aeroplane,1,0,0,1,1
926,2009_004980,jpeg_compression,mild,50.0,26.215686644538682,aeroplane,1,0,0,1,1
926,2009_004980,jpeg_compression,medium,20.0,23.441969024881317,aeroplane,1,0,0,1,1
926,2009_004980,jpeg_compression,severe,5.0,17.48679690029067,aeroplane,0,0,1,0,1
926,2009_004980,low_light,mild,0.6,7.891660892547211,aeroplane,1,0,0,1,1
926,2009_004980,low_light,medium,0.35,3.692452689785931,aeroplane,1,0,0,1,1
926,2009_004980,low_light,severe,0.15,1.3725743638137837,aeroplane,1,0,0,1,1
937,2009_005107,gaussian_noise,mild,10.0,24.21313563721675,dog,1,0,0,1,1
937,2009_005107,gaussian_noise,medium,25.0,16.394203157765222,cat,0,1,0,1,0
937,2009_005107,gaussian_noise,medium,25.0,16.394203157765222,dog,1,0,0,1,1
937,2009_005107,gaussian_noise,severe,50.0,10.891172162095925,dog,0,0,1,0,1
937,2009_005107,jpeg_compression,mild,50.0,27.323202640065205,dog,1,0,0,1,1
937,2009_005107,jpeg_compression,medium,20.0,25.35504866813371,dog,0,0,1,0,1
937,2009_005107,jpeg_compression,medium,20.0,25.35504866813371,person,0,1,0,1,0
937,2009_005107,jpeg_compression,severe,5.0,21.732122807716326,dog,0,0,1,0,1
937,2009_005107,low_light,mild,0.6,7.908217371912254,dog,1,0,0,1,1
937,2009_005107,low_light,medium,0.35,3.7047991459595497,dog,1,0,0,1,1
937,2009_005107,low_light,severe,0.15,1.3833720670704974,dog,1,0,0,1,1
949,2009_005247,gaussian_noise,mild,10.0,21.65020506754786,motorbike,1,0,0,1,1
949,2009_005247,gaussian_noise,mild,10.0,21.65020506754786,person,1,0,0,1,1
949,2009_005247,gaussian_noise,medium,25.0,13.871454244123951,motorbike,1,0,0,1,1
949,2009_005247,gaussian_noise,medium,25.0,13.871454244123951,person,1,1,0,2,1
949,2009_005247,gaussian_noise,severe,50.0,8.194464779728538,motorbike,1,0,0,1,1
949,2009_005247,gaussian_noise,severe,50.0,8.194464779728538,person,0,1,1,1,1
949,2009_005247,jpeg_compression,mild,50.0,24.19275075528979,motorbike,1,0,0,1,1
949,2009_005247,jpeg_compression,mild,50.0,24.19275075528979,person,1,0,0,1,1
949,2009_005247,jpeg_compression,medium,20.0,21.47915694782767,motorbike,1,0,0,1,1
949,2009_005247,jpeg_compression,medium,20.0,21.47915694782767,person,1,1,0,2,1
949,2009_005247,jpeg_compression,severe,5.0,17.67115663308743,motorbike,0,0,1,0,1
949,2009_005247,jpeg_compression,severe,5.0,17.67115663308743,person,0,0,1,0,1
949,2009_005247,low_light,mild,0.6,7.894439334335014,motorbike,1,0,0,1,1
949,2009_005247,low_light,mild,0.6,7.894439334335014,person,1,0,0,1,1
949,2009_005247,low_light,medium,0.35,3.6944600019387765,motorbike,1,0,0,1,1
949,2009_005247,low_light,medium,0.35,3.6944600019387765,person,1,0,0,1,1
949,2009_005247,low_light,severe,0.15,1.3754674252017298,motorbike,1,0,0,1,1
949,2009_005247,low_light,severe,0.15,1.3754674252017298,person,1,0,0,1,1
966,2010_000285,gaussian_noise,mild,10.0,24.147407423487195,aeroplane,1,0,0,1,1
966,2010_000285,gaussian_noise,medium,25.0,16.204580645756458,aeroplane,1,0,0,1,1
966,2010_000285,gaussian_noise,severe,50.0,10.457858154198092,aeroplane,0,0,1,0,1
966,2010_000285,jpeg_compression,mild,50.0,36.888675002676415,aeroplane,1,0,0,1,1
966,2010_000285,jpeg_compression,medium,20.0,33.579569618074515,aeroplane,1,0,0,1,1
966,2010_000285,jpeg_compression,severe,5.0,27.17548368294817,aeroplane,0,2,1,2,1
966,2010_000285,low_light,mild,0.6,7.905054679301906,aeroplane,1,0,0,1,1
966,2010_000285,low_light,medium,0.35,3.7034043669717995,aeroplane,1,0,0,1,1
966,2010_000285,low_light,severe,0.15,1.3804665627981678,aeroplane,1,0,0,1,1
979,2010_000588,gaussian_noise,mild,10.0,22.913387486737896,bottle,0,0,1,0,1
979,2010_000588,gaussian_noise,mild,10.0,22.913387486737896,chair,2,0,0,2,2
979,2010_000588,gaussian_noise,mild,10.0,22.913387486737896,sofa,0,0,1,0,1
979,2010_000588,gaussian_noise,medium,25.0,15.25912993465727,bottle,0,0,1,0,1
979,2010_000588,gaussian_noise,medium,25.0,15.25912993465727,chair,1,0,1,1,2
979,2010_000588,gaussian_noise,medium,25.0,15.25912993465727,diningtable,0,1,0,1,0
979,2010_000588,gaussian_noise,medium,25.0,15.25912993465727,sofa,1,1,0,2,1
979,2010_000588,gaussian_noise,severe,50.0,9.785412259978406,bottle,0,0,1,0,1
979,2010_000588,gaussian_noise,severe,50.0,9.785412259978406,chair,0,0,2,0,2
979,2010_000588,gaussian_noise,severe,50.0,9.785412259978406,person,0,1,0,1,0
979,2010_000588,gaussian_noise,severe,50.0,9.785412259978406,sofa,0,0,1,0,1
979,2010_000588,jpeg_compression,mild,50.0,25.892397387958233,bottle,0,0,1,0,1
979,2010_000588,jpeg_compression,mild,50.0,25.892397387958233,chair,2,0,0,2,2
979,2010_000588,jpeg_compression,mild,50.0,25.892397387958233,sofa,0,0,1,0,1
979,2010_000588,jpeg_compression,medium,20.0,23.826722857332953,bottle,0,0,1,0,1
979,2010_000588,jpeg_compression,medium,20.0,23.826722857332953,chair,0,0,2,0,2
979,2010_000588,jpeg_compression,medium,20.0,23.826722857332953,sofa,0,0,1,0,1
979,2010_000588,jpeg_compression,severe,5.0,19.17671776138461,bottle,0,0,1,0,1
979,2010_000588,jpeg_compression,severe,5.0,19.17671776138461,chair,0,0,2,0,2
979,2010_000588,jpeg_compression,severe,5.0,19.17671776138461,sofa,0,0,1,0,1
979,2010_000588,low_light,mild,0.6,7.914092267457419,bottle,1,0,0,1,1
979,2010_000588,low_light,mild,0.6,7.914092267457419,chair,2,0,0,2,2
979,2010_000588,low_light,mild,0.6,7.914092267457419,sofa,0,0,1,0,1
979,2010_000588,low_light,medium,0.35,3.7051093923100624,bottle,1,0,0,1,1
979,2010_000588,low_light,medium,0.35,3.7051093923100624,chair,2,0,0,2,2
979,2010_000588,low_light,medium,0.35,3.7051093923100624,sofa,0,0,1,0,1
979,2010_000588,low_light,severe,0.15,1.3839788585373363,bottle,1,0,0,1,1
979,2010_000588,low_light,severe,0.15,1.3839788585373363,chair,2,0,0,2,2
979,2010_000588,low_light,severe,0.15,1.3839788585373363,sofa,1,0,0,1,1
1039,2010_001852,gaussian_noise,mild,10.0,20.381198899871116,horse,2,0,0,2,2
1039,2010_001852,gaussian_noise,medium,25.0,12.728802984864052,horse,1,0,1,1,2
1039,2010_001852,gaussian_noise,severe,50.0,7.224779819074753,horse,0,0,2,0,2
1039,2010_001852,jpeg_compression,mild,50.0,22.299809950911722,horse,2,0,0,2,2
1039,2010_001852,jpeg_compression,medium,20.0,19.789542877915252,horse,1,0,1,1,2
1039,2010_001852,jpeg_compression,medium,20.0,19.789542877915252,person,0,1,0,1,0
1039,2010_001852,jpeg_compression,severe,5.0,16.24660123892985,horse,0,0,2,0,2
1039,2010_001852,low_light,mild,0.6,7.887660086341672,horse,2,0,0,2,2
1039,2010_001852,low_light,medium,0.35,3.6897158238903316,horse,2,0,0,2,2
1039,2010_001852,low_light,severe,0.15,1.371898349772144,horse,2,0,0,2,2
1043,2010_001933,gaussian_noise,mild,10.0,22.649250489855525,dog,1,0,0,1,1
1043,2010_001933,gaussian_noise,medium,25.0,14.767395317431038,dog,1,0,0,1,1
1043,2010_001933,gaussian_noise,severe,50.0,9.116101202639813,dog,0,0,1,0,1
1043,2010_001933,jpeg_compression,mild,50.0,18.14615631748826,dog,1,0,0,1,1
1043,2010_001933,jpeg_compression,medium,20.0,14.682285467761487,dog,1,0,0,1,1
1043,2010_001933,jpeg_compression,severe,5.0,11.911063038463594,dog,0,0,1,0,1
1043,2010_001933,low_light,mild,0.6,7.898942106478436,dog,1,0,0,1,1
1043,2010_001933,low_light,mild,0.6,7.898942106478436,sofa,0,1,0,1,0
1043,2010_001933,low_light,medium,0.35,3.698003716580349,dog,1,0,0,1,1
1043,2010_001933,low_light,medium,0.35,3.698003716580349,sofa,0,1,0,1,0
1043,2010_001933,low_light,severe,0.15,1.3781615588278444,dog,1,0,0,1,1
1048,2010_002032,gaussian_noise,mild,10.0,21.699772343472485,chair,4,2,1,6,5
1048,2010_002032,gaussian_noise,mild,10.0,21.699772343472485,diningtable,1,0,0,1,1
1048,2010_002032,gaussian_noise,mild,10.0,21.699772343472485,pottedplant,0,1,0,1,0
1048,2010_002032,gaussian_noise,medium,25.0,13.896144982595636,chair,3,0,2,3,5
1048,2010_002032,gaussian_noise,medium,25.0,13.896144982595636,diningtable,0,0,1,0,1
1048,2010_002032,gaussian_noise,medium,25.0,13.896144982595636,pottedplant,0,1,0,1,0
1048,2010_002032,gaussian_noise,severe,50.0,8.313809423967788,chair,0,0,5,0,5
1048,2010_002032,gaussian_noise,severe,50.0,8.313809423967788,diningtable,0,0,1,0,1
1048,2010_002032,jpeg_compression,mild,50.0,26.164381713300756,chair,4,2,1,6,5
1048,2010_002032,jpeg_compression,mild,50.0,26.164381713300756,diningtable,1,1,0,2,1
1048,2010_002032,jpeg_compression,mild,50.0,26.164381713300756,pottedplant,0,1,0,1,0
1048,2010_002032,jpeg_compression,medium,20.0,22.972638535771605,chair,3,1,2,4,5
1048,2010_002032,jpeg_compression,medium,20.0,22.972638535771605,diningtable,1,0,0,1,1
1048,2010_002032,jpeg_compression,medium,20.0,22.972638535771605,pottedplant,0,1,0,1,0
1048,2010_002032,jpeg_compression,medium,20.0,22.972638535771605,tvmonitor,0,1,0,1,0
1048,2010_002032,jpeg_compression,severe,5.0,18.397560775088017,chair,0,0,5,0,5
1048,2010_002032,jpeg_compression,severe,5.0,18.397560775088017,diningtable,0,0,1,0,1
1048,2010_002032,low_light,mild,0.6,7.894504079569287,chair,3,2,2,5,5
1048,2010_002032,low_light,mild,0.6,7.894504079569287,diningtable,1,1,0,2,1
1048,2010_002032,low_light,mild,0.6,7.894504079569287,pottedplant,0,1,0,1,0
1048,2010_002032,low_light,medium,0.35,3.6947503058770987,chair,3,2,2,5,5
1048,2010_002032,low_light,medium,0.35,3.6947503058770987,diningtable,1,1,0,2,1
1048,2010_002032,low_light,medium,0.35,3.6947503058770987,pottedplant,0,1,0,1,0
1048,2010_002032,low_light,severe,0.15,1.375686859986872,chair,3,1,2,4,5
1048,2010_002032,low_light,severe,0.15,1.375686859986872,diningtable,1,1,0,2,1
1048,2010_002032,low_light,severe,0.15,1.375686859986872,pottedplant,0,1,0,1,0
1059,2010_002203,gaussian_noise,mild,10.0,24.47545818313847,bus,1,0,0,1,1
1059,2010_002203,gaussian_noise,medium,25.0,16.94507438061831,bus,1,0,0,1,1
1059,2010_002203,gaussian_noise,severe,50.0,11.426841422967751,bus,0,0,1,0,1
1059,2010_002203,jpeg_compression,mild,50.0,26.68013954085364,bus,1,0,0,1,1
1059,2010_002203,jpeg_compression,medium,20.0,23.974414378756798,bus,1,0,0,1,1
1059,2010_002203,jpeg_compression,severe,5.0,19.796730811884842,bus,0,0,1,0,1
1059,2010_002203,low_light,mild,0.6,7.912447914058916,bus,1,0,0,1,1
1059,2010_002203,low_light,medium,0.35,3.7079795862734795,bus,1,0,0,1,1
1059,2010_002203,low_light,severe,0.15,1.3859481456905018,bus,1,0,0,1,1
1085,2010_002733,gaussian_noise,mild,10.0,24.068812447816796,pottedplant,1,0,0,1,1
1085,2010_002733,gaussian_noise,medium,25.0,16.60625735921461,pottedplant,0,0,1,0,1
1085,2010_002733,gaussian_noise,severe,50.0,11.20327932468561,pottedplant,0,0,1,0,1
1085,2010_002733,jpeg_compression,mild,50.0,24.706197980904392,pottedplant,1,0,0,1,1
1085,2010_002733,jpeg_compression,medium,20.0,22.229682276897684,pottedplant,1,0,0,1,1
1085,2010_002733,jpeg_compression,severe,5.0,18.579968636406804,pottedplant,0,0,1,0,1
1085,2010_002733,low_light,mild,0.6,7.916225529862028,pottedplant,1,0,0,1,1
1085,2010_002733,low_light,medium,0.35,3.7113908017507065,pottedplant,1,0,0,1,1
1085,2010_002733,low_light,severe,0.15,1.3803083293847398,pottedplant,1,0,0,1,1
1103,2010_003017,gaussian_noise,mild,10.0,22.554186294331604,bottle,1,0,1,1,2
1103,2010_003017,gaussian_noise,mild,10.0,22.554186294331604,person,1,2,0,3,1
1103,2010_003017,gaussian_noise,mild,10.0,22.554186294331604,pottedplant,1,0,2,1,3
1103,2010_003017,gaussian_noise,medium,25.0,14.895133526112637,bottle,0,0,2,0,2
1103,2010_003017,gaussian_noise,medium,25.0,14.895133526112637,chair,0,1,0,1,0
1103,2010_003017,gaussian_noise,medium,25.0,14.895133526112637,person,1,1,0,2,1
1103,2010_003017,gaussian_noise,medium,25.0,14.895133526112637,pottedplant,0,0,3,0,3
1103,2010_003017,gaussian_noise,severe,50.0,9.402991620696346,bottle,0,0,2,0,2
1103,2010_003017,gaussian_noise,severe,50.0,9.402991620696346,person,0,1,1,1,1
1103,2010_003017,gaussian_noise,severe,50.0,9.402991620696346,pottedplant,0,0,3,0,3
1103,2010_003017,jpeg_compression,mild,50.0,29.802961709099492,bottle,1,0,1,1,2
1103,2010_003017,jpeg_compression,mild,50.0,29.802961709099492,person,1,3,0,4,1
1103,2010_003017,jpeg_compression,mild,50.0,29.802961709099492,pottedplant,1,1,2,2,3
1103,2010_003017,jpeg_compression,medium,20.0,26.445137139019778,bottle,0,0,2,0,2
1103,2010_003017,jpeg_compression,medium,20.0,26.445137139019778,person,1,2,0,3,1
1103,2010_003017,jpeg_compression,medium,20.0,26.445137139019778,pottedplant,1,1,2,2,3
1103,2010_003017,jpeg_compression,severe,5.0,20.35631354120852,bottle,0,0,2,0,2
1103,2010_003017,jpeg_compression,severe,5.0,20.35631354120852,person,0,0,1,0,1
1103,2010_003017,jpeg_compression,severe,5.0,20.35631354120852,pottedplant,0,0,3,0,3
1103,2010_003017,low_light,mild,0.6,7.911383649420978,bottle,2,0,0,2,2
1103,2010_003017,low_light,mild,0.6,7.911383649420978,person,1,1,0,2,1
1103,2010_003017,low_light,mild,0.6,7.911383649420978,pottedplant,2,0,1,2,3
1103,2010_003017,low_light,medium,0.35,3.7039864394760413,bottle,2,0,0,2,2
1103,2010_003017,low_light,medium,0.35,3.7039864394760413,person,1,2,0,3,1
1103,2010_003017,low_light,medium,0.35,3.7039864394760413,pottedplant,2,1,1,3,3
1103,2010_003017,low_light,severe,0.15,1.3831520304062868,bottle,0,0,2,0,2
1103,2010_003017,low_light,severe,0.15,1.3831520304062868,person,1,1,0,2,1
1103,2010_003017,low_light,severe,0.15,1.3831520304062868,pottedplant,2,0,1,2,3
1122,2010_003380,gaussian_noise,mild,10.0,24.863862101006585,horse,1,0,0,1,1
1122,2010_003380,gaussian_noise,medium,25.0,17.07642726708073,cat,0,1,0,1,0
1122,2010_003380,gaussian_noise,medium,25.0,17.07642726708073,horse,0,0,1,0,1
1122,2010_003380,gaussian_noise,severe,50.0,11.567769003204386,cat,0,1,0,1,0
1122,2010_003380,gaussian_noise,severe,50.0,11.567769003204386,horse,0,0,1,0,1
1122,2010_003380,gaussian_noise,severe,50.0,11.567769003204386,person,0,1,0,1,0
1122,2010_003380,jpeg_compression,mild,50.0,27.68108689036767,horse,1,0,0,1,1
1122,2010_003380,jpeg_compression,medium,20.0,25.347960239189696,horse,1,0,0,1,1
1122,2010_003380,jpeg_compression,severe,5.0,21.55214031081878,horse,0,0,1,0,1
1122,2010_003380,low_light,mild,0.6,7.937635517930769,horse,1,0,0,1,1
1122,2010_003380,low_light,medium,0.35,3.716743905245346,horse,1,0,0,1,1
1122,2010_003380,low_light,severe,0.15,1.3928644661706389,horse,1,0,0,1,1
1123,2010_003383,gaussian_noise,mild,10.0,23.42832346767471,cow,3,2,0,5,3
1123,2010_003383,gaussian_noise,medium,25.0,15.681205295183673,cow,0,0,3,0,3
1123,2010_003383,gaussian_noise,severe,50.0,10.170252261066244,cow,0,0,3,0,3
1123,2010_003383,jpeg_compression,mild,50.0,26.412285849467697,cow,3,1,0,4,3
1123,2010_003383,jpeg_compression,medium,20.0,23.358721330180117,cow,2,6,1,8,3
1123,2010_003383,jpeg_compression,severe,5.0,18.494125484859115,cow,0,0,3,0,3
1123,2010_003383,low_light,mild,0.6,7.912733061202841,cow,3,1,0,4,3
1123,2010_003383,low_light,medium,0.35,3.7049643045045015,cow,3,1,0,4,3
1123,2010_003383,low_light,severe,0.15,1.3841511892838851,cow,3,4,0,7,3
1128,2010_003634,gaussian_noise,mild,10.0,23.47470645184615,chair,1,0,0,1,1
1128,2010_003634,gaussian_noise,medium,25.0,15.78384987124052,chair,1,0,0,1,1
1128,2010_003634,gaussian_noise,severe,50.0,10.45405961453139,chair,0,0,1,0,1
1128,2010_003634,jpeg_compression,mild,50.0,30.309614326426903,chair,1,0,0,1,1
1128,2010_003634,jpeg_compression,mild,50.0,30.309614326426903,pottedplant,0,1,0,1,0
1128,2010_003634,jpeg_compression,medium,20.0,27.618759175836296,chair,0,0,1,0,1
1128,2010_003634,jpeg_compression,severe,5.0,22.542911592722582,chair,0,0,1,0,1
1128,2010_003634,low_light,mild,0.6,7.907580888968397,chair,1,0,0,1,1
1128,2010_003634,low_light,medium,0.35,3.703946456379522,chair,1,0,0,1,1
1128,2010_003634,low_light,severe,0.15,1.3829929621460972,chair,1,0,0,1,1
1134,2010_003717,gaussian_noise,mild,10.0,19.67820768633554,bottle,0,0,1,0,1
1134,2010_003717,gaussian_noise,mild,10.0,19.67820768633554,diningtable,0,1,0,1,0
1134,2010_003717,gaussian_noise,mild,10.0,19.67820768633554,sofa,1,0,0,1,1
1134,2010_003717,gaussian_noise,medium,25.0,12.16400429017368,bottle,0,0,1,0,1
1134,2010_003717,gaussian_noise,medium,25.0,12.16400429017368,diningtable,0,1,0,1,0
1134,2010_003717,gaussian_noise,medium,25.0,12.16400429017368,sofa,0,0,1,0,1
1134,2010_003717,gaussian_noise,severe,50.0,6.866791804309256,bottle,0,0,1,0,1
1134,2010_003717,gaussian_noise,severe,50.0,6.866791804309256,sofa,0,0,1,0,1
1134,2010_003717,jpeg_compression,mild,50.0,18.79821726017273,bottle,0,0,1,0,1
1134,2010_003717,jpeg_compression,mild,50.0,18.79821726017273,sofa,1,0,0,1,1
1134,2010_003717,jpeg_compression,medium,20.0,16.838455778220283,bottle,0,0,1,0,1
1134,2010_003717,jpeg_compression,medium,20.0,16.838455778220283,sofa,0,0,1,0,1
1134,2010_003717,jpeg_compression,severe,5.0,13.6966692426372,bottle,0,0,1,0,1
1134,2010_003717,jpeg_compression,severe,5.0,13.6966692426372,sofa,0,0,1,0,1
1134,2010_003717,low_light,mild,0.6,7.891901452081463,bottle,0,0,1,0,1
1134,2010_003717,low_light,mild,0.6,7.891901452081463,sofa,1,0,0,1,1
1134,2010_003717,low_light,medium,0.35,3.6913750506294427,bottle,0,0,1,0,1
1134,2010_003717,low_light,medium,0.35,3.6913750506294427,sofa,1,0,0,1,1
1134,2010_003717,low_light,severe,0.15,1.373393740174595,bottle,0,0,1,0,1
1134,2010_003717,low_light,severe,0.15,1.373393740174595,diningtable,0,1,0,1,0
1134,2010_003717,low_light,severe,0.15,1.373393740174595,sofa,1,0,0,1,1
1143,2010_003925,gaussian_noise,mild,10.0,24.827652425147196,cat,1,0,0,1,1
1143,2010_003925,gaussian_noise,mild,10.0,24.827652425147196,sofa,0,1,0,1,0
1143,2010_003925,gaussian_noise,medium,25.0,17.155694373590823,cat,1,0,0,1,1
1143,2010_003925,gaussian_noise,severe,50.0,11.673764614186348,cat,0,0,1,0,1
1143,2010_003925,gaussian_noise,severe,50.0,11.673764614186348,person,0,1,0,1,0
1143,2010_003925,jpeg_compression,mild,50.0,26.678188815519107,cat,1,0,0,1,1
1143,2010_003925,jpeg_compression,medium,20.0,24.51139290310065,cat,0,0,1,0,1
1143,2010_003925,jpeg_compression,severe,5.0,21.868437320584285,cat,0,0,1,0,1
1143,2010_003925,low_light,mild,0.6,7.911868625148236,cat,1,0,0,1,1
1143,2010_003925,low_light,medium,0.35,3.707108823357621,cat,1,0,0,1,1
1143,2010_003925,low_light,severe,0.15,1.3852398204867253,cat,1,0,0,1,1
1143,2010_003925,low_light,severe,0.15,1.3852398204867253,sofa,0,1,0,1,0
1152,2010_004071,gaussian_noise,mild,10.0,23.61637246092759,bird,1,0,3,1,4
1152,2010_004071,gaussian_noise,mild,10.0,23.61637246092759,person,0,1,0,1,0
1152,2010_004071,gaussian_noise,medium,25.0,15.911472817093163,bird,0,0,4,0,4
1152,2010_004071,gaussian_noise,severe,50.0,10.462161238481489,bird,0,0,4,0,4
1152,2010_004071,jpeg_compression,mild,50.0,19.84510166262501,bird,4,1,0,5,4
1152,2010_004071,jpeg_compression,mild,50.0,19.84510166262501,person,0,1,0,1,0
1152,2010_004071,jpeg_compression,medium,20.0,15.624645088273004,bird,0,0,4,0,4
1152,2010_004071,jpeg_compression,medium,20.0,15.624645088273004,person,0,2,0,2,0
1152,2010_004071,jpeg_compression,severe,5.0,12.338498047349153,bird,0,0,4,0,4
1152,2010_004071,low_light,mild,0.6,7.91034817525078,bird,4,0,0,4,4
1152,2010_004071,low_light,mild,0.6,7.91034817525078,person,0,1,0,1,0
1152,2010_004071,low_light,medium,0.35,3.705303784405131,bird,4,1,0,5,4
1152,2010_004071,low_light,medium,0.35,3.705303784405131,person,0,1,0,1,0
1152,2010_004071,low_light,severe,0.15,1.3837777419877204,bird,0,0,4,0,4
1152,2010_004071,low_light,severe,0.15,1.3837777419877204,person,0,1,0,1,0
1161,2010_004186,gaussian_noise,mild,10.0,23.088581662318255,car,0,0,3,0,3
1161,2010_004186,gaussian_noise,mild,10.0,23.088581662318255,person,1,1,0,2,1
1161,2010_004186,gaussian_noise,medium,25.0,15.333579144263798,car,0,0,3,0,3
1161,2010_004186,gaussian_noise,medium,25.0,15.333579144263798,person,1,2,0,3,1
1161,2010_004186,gaussian_noise,severe,50.0,9.795536122569468,car,0,0,3,0,3
1161,2010_004186,gaussian_noise,severe,50.0,9.795536122569468,person,0,0,1,0,1
1161,2010_004186,jpeg_compression,mild,50.0,21.25664959605679,car,0,0,3,0,3
1161,2010_004186,jpeg_compression,mild,50.0,21.25664959605679,person,1,2,0,3,1
1161,2010_004186,jpeg_compression,medium,20.0,18.874896505182903,car,0,0,3,0,3
1161,2010_004186,jpeg_compression,medium,20.0,18.874896505182903,person,1,2,0,3,1
1161,2010_004186,jpeg_compression,severe,5.0,15.616167173223094,car,0,0,3,0,3
1161,2010_004186,jpeg_compression,severe,5.0,15.616167173223094,person,0,1,1,1,1
1161,2010_004186,low_light,mild,0.6,7.900871240872278,car,0,0,3,0,3
1161,2010_004186,low_light,mild,0.6,7.900871240872278,person,1,2,0,3,1
